lineage,n_taxa,pfam_id,frequency
Bacillariophyta,83,PF03464.17,0.9540229885057471
Bacillariophyta,86,PF03473.19,0.9885057471264368
Bacillariophyta,84,PF03556.17,0.9655172413793104
Bacillariophyta,85,PF03567.16,0.9770114942528736
Bacillariophyta,86,PF03572.20,0.9885057471264368
Bacillariophyta,86,PF03600.18,0.9885057471264368
Bacillariophyta,87,PF03619.18,1.0
Bacillariophyta,86,PF03635.19,0.9885057471264368
Bacillariophyta,84,PF03643.17,0.9655172413793104
Bacillariophyta,85,PF03690.15,0.9770114942528736
Bacillariophyta,83,PF03721.16,0.9540229885057471
Bacillariophyta,83,PF03737.17,0.9540229885057471
Bacillariophyta,87,PF03741.18,1.0
Bacillariophyta,84,PF03781.18,0.9655172413793104
Bacillariophyta,87,PF03798.18,1.0
Bacillariophyta,83,PF03807.19,0.9540229885057471
Bacillariophyta,83,PF03828.21,0.9540229885057471
Bacillariophyta,84,PF03839.18,0.9655172413793104
Bacillariophyta,87,PF03842.15,1.0
Bacillariophyta,83,PF03850.16,0.9540229885057471
Bacillariophyta,85,PF03881.16,0.9770114942528736
Bacillariophyta,85,PF03901.19,0.9770114942528736
Bacillariophyta,85,PF03917.19,0.9770114942528736
Bacillariophyta,85,PF03931.17,0.9770114942528736
Bacillariophyta,85,PF03935.17,0.9770114942528736
Bacillariophyta,86,PF03946.16,0.9885057471264368
Bacillariophyta,84,PF03947.20,0.9655172413793104
Bacillariophyta,85,PF03949.17,0.9770114942528736
Bacillariophyta,87,PF03959.15,1.0
Bacillariophyta,85,PF03969.18,0.9770114942528736
Bacillariophyta,83,PF03971.16,0.9540229885057471
Bacillariophyta,86,PF03982.15,0.9885057471264368
Bacillariophyta,83,PF03985.15,0.9540229885057471
Bacillariophyta,83,PF03987.17,0.9540229885057471
Bacillariophyta,86,PF03992.18,0.9885057471264368
Bacillariophyta,86,PF03997.14,0.9885057471264368
Bacillariophyta,86,PF04012.14,0.9885057471264368
Bacillariophyta,84,PF04042.18,0.9655172413793104
Bacillariophyta,87,PF04051.18,1.0
Bacillariophyta,84,PF04053.16,0.9655172413793104
Bacillariophyta,87,PF04054.17,1.0
Bacillariophyta,86,PF04055.23,0.9885057471264368
Bacillariophyta,83,PF04059.14,0.9540229885057471
Bacillariophyta,83,PF04072.16,0.9540229885057471
Bacillariophyta,83,PF04078.15,0.9540229885057471
Bacillariophyta,83,PF04097.16,0.9540229885057471
Bacillariophyta,84,PF04101.18,0.9655172413793104
Bacillariophyta,84,PF04109.18,0.9655172413793104
Bacillariophyta,84,PF04111.14,0.9655172413793104
Bacillariophyta,87,PF04116.15,1.0
Bacillariophyta,87,PF04117.14,1.0
Bacillariophyta,85,PF04134.14,0.9770114942528736
Bacillariophyta,86,PF04137.17,0.9885057471264368
Bacillariophyta,83,PF04140.16,0.9540229885057471
Bacillariophyta,87,PF04142.17,1.0
Bacillariophyta,84,PF04145.17,0.9655172413793104
Bacillariophyta,86,PF04153.20,0.9885057471264368
Bacillariophyta,85,PF04157.18,0.9770114942528736
Bacillariophyta,86,PF04172.18,0.9885057471264368
Bacillariophyta,83,PF04177.14,0.9540229885057471
Bacillariophyta,87,PF04178.14,1.0
Bacillariophyta,84,PF04190.15,0.9655172413793104
Bacillariophyta,87,PF04193.16,1.0
Bacillariophyta,83,PF04194.15,0.9540229885057471
Bacillariophyta,87,PF04258.15,1.0
Bacillariophyta,86,PF04278.14,0.9885057471264368
Bacillariophyta,86,PF04280.17,0.9885057471264368
Bacillariophyta,87,PF04321.19,1.0
Bacillariophyta,83,PF04359.16,0.9540229885057471
Bacillariophyta,86,PF04366.14,0.9885057471264368
Bacillariophyta,87,PF04379.16,1.0
Bacillariophyta,84,PF04387.16,0.9655172413793104
Bacillariophyta,83,PF04399.15,0.9540229885057471
Bacillariophyta,86,PF04403.15,0.9885057471264368
Bacillariophyta,84,PF04408.25,0.9655172413793104
Bacillariophyta,84,PF04417.14,0.9655172413793104
Bacillariophyta,85,PF04427.20,0.9770114942528736
Bacillariophyta,84,PF04452.16,0.9655172413793104
Bacillariophyta,86,PF04488.17,0.9885057471264368
Bacillariophyta,87,PF04511.17,1.0
Bacillariophyta,87,PF04515.14,1.0
Bacillariophyta,87,PF04536.16,1.0
Bacillariophyta,85,PF04542.16,0.9770114942528736
Bacillariophyta,86,PF04547.14,0.9885057471264368
Bacillariophyta,85,PF04551.16,0.9770114942528736
Bacillariophyta,86,PF04564.17,0.9885057471264368
Bacillariophyta,85,PF04628.15,0.9770114942528736
Bacillariophyta,83,PF04716.16,0.9540229885057471
Bacillariophyta,83,PF04733.16,0.9540229885057471
Bacillariophyta,86,PF04749.19,0.9885057471264368
Bacillariophyta,86,PF04755.14,0.9885057471264368
Bacillariophyta,86,PF04777.15,0.9885057471264368
Bacillariophyta,85,PF04791.18,0.9770114942528736
Bacillariophyta,84,PF04811.17,0.9655172413793104
Bacillariophyta,85,PF04832.14,0.9770114942528736
Bacillariophyta,83,PF04857.22,0.9540229885057471
Bacillariophyta,83,PF04884.16,0.9540229885057471
Bacillariophyta,84,PF04886.14,0.9655172413793104
Bacillariophyta,85,PF04889.14,0.9770114942528736
Bacillariophyta,84,PF04893.19,0.9655172413793104
Bacillariophyta,84,PF04912.16,0.9655172413793104
Bacillariophyta,83,PF04928.19,0.9540229885057471
Bacillariophyta,87,PF04930.17,1.0
Bacillariophyta,87,PF04969.18,1.0
Bacillariophyta,84,PF04981.15,0.9655172413793104
Bacillariophyta,87,PF04998.19,1.0
Bacillariophyta,84,PF05002.17,0.9655172413793104
Bacillariophyta,87,PF05023.16,1.0
Bacillariophyta,84,PF05046.16,0.9655172413793104
Bacillariophyta,86,PF05050.14,0.9885057471264368
Bacillariophyta,85,PF05057.16,0.9770114942528736
Bacillariophyta,84,PF05071.18,0.9655172413793104
Bacillariophyta,87,PF05091.14,1.0
Bacillariophyta,86,PF05096.14,0.9885057471264368
Bacillariophyta,86,PF05118.17,0.9885057471264368
Bacillariophyta,83,PF05180.14,0.9540229885057471
Bacillariophyta,85,PF05187.15,0.9770114942528736
Bacillariophyta,87,PF05193.23,1.0
Bacillariophyta,84,PF05208.15,0.9655172413793104
Bacillariophyta,85,PF05216.15,0.9770114942528736
Bacillariophyta,87,PF05221.19,1.0
Bacillariophyta,85,PF05277.14,0.9770114942528736
Bacillariophyta,84,PF05291.13,0.9655172413793104
Bacillariophyta,83,PF05346.13,0.9540229885057471
Bacillariophyta,87,PF05347.17,1.0
Bacillariophyta,86,PF05362.15,0.9885057471264368
Bacillariophyta,83,PF05368.15,0.9540229885057471
Bacillariophyta,83,PF05405.16,0.9540229885057471
Bacillariophyta,85,PF05470.14,0.9770114942528736
Bacillariophyta,87,PF05542.13,1.0
Bacillariophyta,83,PF05548.13,0.9540229885057471
Bacillariophyta,86,PF05577.14,0.9885057471264368
Bacillariophyta,87,PF05631.16,1.0
Bacillariophyta,85,PF05670.15,0.9770114942528736
Bacillariophyta,86,PF05686.14,0.9885057471264368
Bacillariophyta,85,PF05697.15,0.9770114942528736
Bacillariophyta,83,PF05711.13,0.9540229885057471
Bacillariophyta,87,PF05721.15,1.0
Bacillariophyta,86,PF05724.13,0.9885057471264368
Bacillariophyta,87,PF05739.21,1.0
Bacillariophyta,87,PF05761.16,1.0
Bacillariophyta,85,PF05773.24,0.9770114942528736
Bacillariophyta,85,PF05903.16,0.9770114942528736
Bacillariophyta,86,PF05996.14,0.9885057471264368
Bacillariophyta,84,PF06026.16,0.9655172413793104
Bacillariophyta,85,PF06027.14,0.9770114942528736
Bacillariophyta,85,PF06068.15,0.9770114942528736
Bacillariophyta,86,PF06071.15,0.9885057471264368
Bacillariophyta,87,PF06079.13,1.0
Bacillariophyta,86,PF06201.15,0.9885057471264368
Bacillariophyta,86,PF06203.16,0.9885057471264368
Bacillariophyta,86,PF06325.15,0.9885057471264368
Bacillariophyta,86,PF06414.14,0.9885057471264368
Bacillariophyta,83,PF06419.13,0.9540229885057471
Bacillariophyta,84,PF06426.16,0.9655172413793104
Bacillariophyta,83,PF06437.13,0.9540229885057471
Bacillariophyta,85,PF06514.13,0.9770114942528736
Bacillariophyta,85,PF06602.16,0.9770114942528736
Bacillariophyta,84,PF06644.13,0.9655172413793104
Bacillariophyta,83,PF06703.13,0.9540229885057471
Bacillariophyta,83,PF06728.15,0.9540229885057471
Bacillariophyta,83,PF06772.13,0.9540229885057471
Bacillariophyta,85,PF06814.15,0.9770114942528736
Bacillariophyta,83,PF06858.16,0.9540229885057471
Bacillariophyta,85,PF06916.15,0.9770114942528736
Bacillariophyta,85,PF06925.13,0.9770114942528736
Bacillariophyta,86,PF06966.14,0.9885057471264368
Bacillariophyta,84,PF06968.15,0.9655172413793104
Bacillariophyta,85,PF06974.15,0.9770114942528736
Bacillariophyta,87,PF07002.18,1.0
Bacillariophyta,83,PF07019.14,0.9540229885057471
Bacillariophyta,84,PF07039.13,0.9655172413793104
Bacillariophyta,87,PF07059.14,1.0
Bacillariophyta,87,PF07082.13,1.0
Bacillariophyta,86,PF07137.13,0.9885057471264368
Bacillariophyta,84,PF07200.15,0.9655172413793104
Bacillariophyta,84,PF07209.14,0.9655172413793104
Bacillariophyta,85,PF07386.13,0.9770114942528736
Bacillariophyta,86,PF07466.13,0.9885057471264368
Bacillariophyta,86,PF07479.16,0.9885057471264368
Bacillariophyta,83,PF07491.13,0.9540229885057471
Bacillariophyta,86,PF07496.17,0.9885057471264368
Bacillariophyta,87,PF07534.18,1.0
Bacillariophyta,84,PF07683.16,0.9655172413793104
Bacillariophyta,87,PF07690.18,1.0
Bacillariophyta,87,PF07714.19,1.0
Bacillariophyta,86,PF07716.17,0.9885057471264368
Bacillariophyta,86,PF07717.18,0.9885057471264368
Bacillariophyta,86,PF07719.19,0.9885057471264368
Bacillariophyta,86,PF07724.16,0.9885057471264368
Bacillariophyta,84,PF07738.15,0.9655172413793104
Bacillariophyta,86,PF07766.15,0.9885057471264368
Bacillariophyta,85,PF07774.15,0.9770114942528736
Bacillariophyta,85,PF07779.14,0.9770114942528736
Bacillariophyta,84,PF07819.15,0.9655172413793104
Bacillariophyta,87,PF07857.14,1.0
Bacillariophyta,86,PF07859.15,0.9885057471264368
Bacillariophyta,84,PF07884.16,0.9655172413793104
Bacillariophyta,86,PF07885.18,0.9885057471264368
Bacillariophyta,86,PF07933.16,0.9885057471264368
Bacillariophyta,85,PF07942.14,0.9770114942528736
Bacillariophyta,86,PF07970.14,0.9885057471264368
Bacillariophyta,83,PF07986.14,0.9540229885057471
Bacillariophyta,87,PF07992.16,1.0
Bacillariophyta,86,PF08007.14,0.9885057471264368
Bacillariophyta,83,PF08022.14,0.9540229885057471
Bacillariophyta,83,PF08030.14,0.9540229885057471
Bacillariophyta,85,PF08123.15,0.9770114942528736
Bacillariophyta,85,PF08148.14,0.9770114942528736
Bacillariophyta,84,PF08172.14,0.9655172413793104
Bacillariophyta,85,PF08214.13,0.9770114942528736
Bacillariophyta,87,PF08238.14,1.0
Bacillariophyta,85,PF08240.14,0.9770114942528736
Bacillariophyta,87,PF08241.14,1.0
Bacillariophyta,86,PF08325.12,0.9885057471264368
Bacillariophyta,83,PF08332.12,0.9540229885057471
Bacillariophyta,86,PF08367.13,0.9885057471264368
Bacillariophyta,84,PF08373.12,0.9655172413793104
Bacillariophyta,84,PF08375.13,0.9655172413793104
Bacillariophyta,83,PF08392.14,0.9540229885057471
Bacillariophyta,86,PF08423.13,0.9885057471264368
Bacillariophyta,83,PF08442.12,0.9540229885057471
Bacillariophyta,87,PF08449.13,1.0
Bacillariophyta,85,PF08507.12,0.9770114942528736
Bacillariophyta,87,PF08534.12,1.0
Bacillariophyta,85,PF08542.13,0.9770114942528736
Bacillariophyta,84,PF08544.15,0.9655172413793104
Bacillariophyta,87,PF08547.14,1.0
Bacillariophyta,86,PF08588.12,0.9885057471264368
Bacillariophyta,84,PF08613.13,0.9655172413793104
Bacillariophyta,85,PF08623.12,0.9770114942528736
Bacillariophyta,85,PF08637.12,0.9770114942528736
Bacillariophyta,83,PF08646.12,0.9540229885057471
Bacillariophyta,84,PF08660.13,0.9655172413793104
Bacillariophyta,85,PF08662.13,0.9770114942528736
Bacillariophyta,84,PF08711.13,0.9655172413793104
Bacillariophyta,85,PF08718.13,0.9770114942528736
Bacillariophyta,85,PF08743.12,0.9770114942528736
Bacillariophyta,83,PF08752.12,0.9540229885057471
Bacillariophyta,86,PF08767.13,0.9885057471264368
Bacillariophyta,86,PF09173.13,0.9885057471264368
Bacillariophyta,84,PF09174.12,0.9655172413793104
Bacillariophyta,84,PF09229.13,0.9655172413793104
Bacillariophyta,87,PF09258.12,1.0
Bacillariophyta,87,PF09273.13,1.0
Bacillariophyta,83,PF09317.13,0.9540229885057471
Bacillariophyta,85,PF09325.12,0.9770114942528736
Bacillariophyta,85,PF09334.13,0.9770114942528736
Bacillariophyta,86,PF09335.13,0.9885057471264368
Bacillariophyta,87,PF09353.12,1.0
Bacillariophyta,87,PF09409.12,1.0
Bacillariophyta,83,PF09423.12,0.9540229885057471
Bacillariophyta,85,PF09445.12,0.9770114942528736
Bacillariophyta,84,PF09585.12,0.9655172413793104
Bacillariophyta,85,PF09668.12,0.9770114942528736
Bacillariophyta,84,PF09731.11,0.9655172413793104
Bacillariophyta,84,PF09742.11,0.9655172413793104
Bacillariophyta,85,PF09768.11,0.9770114942528736
Bacillariophyta,85,PF09818.11,0.9770114942528736
Bacillariophyta,84,PF09834.11,0.9655172413793104
Bacillariophyta,85,PF10032.11,0.9770114942528736
Bacillariophyta,86,PF10075.11,0.9885057471264368
Bacillariophyta,85,PF10152.11,0.9770114942528736
Bacillariophyta,86,PF10184.11,0.9885057471264368
Bacillariophyta,86,PF10250.11,0.9885057471264368
Bacillariophyta,83,PF10255.11,0.9540229885057471
Bacillariophyta,86,PF10282.11,0.9885057471264368
Bacillariophyta,87,PF10294.11,1.0
Bacillariophyta,83,PF10354.11,0.9540229885057471
Bacillariophyta,85,PF10408.11,0.9770114942528736
Bacillariophyta,86,PF10436.11,0.9885057471264368
Bacillariophyta,86,PF10502.11,0.9885057471264368
Bacillariophyta,86,PF10602.11,0.9885057471264368
Bacillariophyta,87,PF10609.11,1.0
Bacillariophyta,83,PF10712.11,0.9540229885057471
Bacillariophyta,86,PF11264.10,0.9885057471264368
Bacillariophyta,86,PF11317.10,0.9885057471264368
Bacillariophyta,86,PF11397.10,0.9885057471264368
Bacillariophyta,86,PF11698.10,0.9885057471264368
Bacillariophyta,86,PF11700.10,0.9885057471264368
Bacillariophyta,86,PF11976.10,0.9885057471264368
Bacillariophyta,83,PF11998.10,0.9540229885057471
Bacillariophyta,84,PF12014.10,0.9655172413793104
Bacillariophyta,87,PF12146.10,1.0
Bacillariophyta,84,PF12295.10,0.9655172413793104
Bacillariophyta,86,PF12352.10,0.9885057471264368
Bacillariophyta,84,PF12368.10,0.9655172413793104
Bacillariophyta,83,PF12437.10,0.9540229885057471
Bacillariophyta,84,PF12569.10,0.9655172413793104
Bacillariophyta,86,PF12678.9,0.9885057471264368
Bacillariophyta,86,PF12689.9,0.9885057471264368
Bacillariophyta,86,PF12697.9,0.9885057471264368
Bacillariophyta,84,PF12706.9,0.9655172413793104
Bacillariophyta,87,PF12796.9,1.0
Bacillariophyta,84,PF12799.9,0.9655172413793104
Bacillariophyta,85,PF12832.9,0.9770114942528736
Bacillariophyta,84,PF12850.9,0.9655172413793104
Bacillariophyta,83,PF12874.9,0.9540229885057471
Bacillariophyta,86,PF12906.9,0.9885057471264368
Bacillariophyta,83,PF12907.9,0.9540229885057471
Bacillariophyta,87,PF13012.8,1.0
Bacillariophyta,85,PF13015.8,0.9770114942528736
Bacillariophyta,87,PF13041.8,1.0
Bacillariophyta,86,PF13085.8,0.9885057471264368
Bacillariophyta,85,PF13086.8,0.9770114942528736
Bacillariophyta,86,PF13087.8,0.9885057471264368
Bacillariophyta,87,PF13181.8,1.0
Bacillariophyta,87,PF13202.8,1.0
Bacillariophyta,86,PF13225.8,0.9885057471264368
Bacillariophyta,84,PF13229.8,0.9655172413793104
Bacillariophyta,85,PF13230.8,0.9770114942528736
Bacillariophyta,87,PF13242.8,1.0
Bacillariophyta,85,PF13307.8,0.9770114942528736
Bacillariophyta,83,PF13326.8,0.9540229885057471
Bacillariophyta,85,PF13344.8,0.9770114942528736
Bacillariophyta,86,PF13350.8,0.9885057471264368
Bacillariophyta,86,PF13365.8,0.9885057471264368
Bacillariophyta,84,PF13367.8,0.9655172413793104
Bacillariophyta,85,PF13370.8,0.9770114942528736
Bacillariophyta,84,PF13374.8,0.9655172413793104
Bacillariophyta,83,PF13380.8,0.9540229885057471
Bacillariophyta,86,PF13383.8,0.9885057471264368
Bacillariophyta,84,PF13393.8,0.9655172413793104
Bacillariophyta,84,PF13398.8,0.9655172413793104
Bacillariophyta,86,PF13409.8,0.9885057471264368
Bacillariophyta,87,PF13410.8,1.0
Bacillariophyta,86,PF13417.8,0.9885057471264368
Bacillariophyta,83,PF13418.8,0.9540229885057471
Bacillariophyta,87,PF13419.8,1.0
Bacillariophyta,87,PF13424.8,1.0
Bacillariophyta,87,PF13426.9,1.0
Bacillariophyta,83,PF13432.8,0.9540229885057471
Bacillariophyta,85,PF13445.8,0.9770114942528736
Bacillariophyta,85,PF13450.8,0.9770114942528736
Bacillariophyta,87,PF13460.8,1.0
Bacillariophyta,86,PF13469.8,0.9885057471264368
Bacillariophyta,87,PF13472.8,1.0
Bacillariophyta,86,PF13489.8,0.9885057471264368
Bacillariophyta,87,PF13499.8,1.0
Bacillariophyta,86,PF13500.8,0.9885057471264368
Bacillariophyta,86,PF13507.8,0.9885057471264368
Bacillariophyta,87,PF13516.8,1.0
Bacillariophyta,86,PF13519.8,0.9885057471264368
Bacillariophyta,86,PF13520.8,0.9885057471264368
Bacillariophyta,86,PF13532.8,0.9885057471264368
Bacillariophyta,87,PF13561.8,1.0
Bacillariophyta,87,PF13593.8,1.0
Bacillariophyta,87,PF13602.8,1.0
Bacillariophyta,84,PF13606.8,0.9655172413793104
Bacillariophyta,86,PF13621.8,0.9885057471264368
Bacillariophyta,87,PF13637.8,1.0
Bacillariophyta,87,PF13639.8,1.0
Bacillariophyta,87,PF13640.8,1.0
Bacillariophyta,86,PF13649.8,0.9885057471264368
Bacillariophyta,86,PF13656.8,0.9885057471264368
Bacillariophyta,83,PF13679.8,0.9540229885057471
Bacillariophyta,84,PF13692.8,0.9655172413793104
Bacillariophyta,86,PF13740.8,0.9885057471264368
Bacillariophyta,83,PF13764.8,0.9540229885057471
Bacillariophyta,85,PF13793.8,0.9770114942528736
Bacillariophyta,87,PF13812.8,1.0
Bacillariophyta,85,PF13813.8,0.9770114942528736
Bacillariophyta,84,PF13844.8,0.9655172413793104
Bacillariophyta,85,PF13847.8,0.9770114942528736
Bacillariophyta,87,PF13855.8,1.0
Bacillariophyta,87,PF13857.8,1.0
Bacillariophyta,86,PF13883.8,0.9885057471264368
Bacillariophyta,84,PF13896.8,0.9655172413793104
Bacillariophyta,86,PF13905.8,0.9885057471264368
Bacillariophyta,87,PF13911.8,1.0
Bacillariophyta,86,PF13920.8,0.9885057471264368
Bacillariophyta,84,PF13923.8,0.9655172413793104
Bacillariophyta,83,PF14023.8,0.9540229885057471
Bacillariophyta,84,PF14226.8,0.9655172413793104
Bacillariophyta,86,PF14234.8,0.9885057471264368
Bacillariophyta,83,PF14249.8,0.9540229885057471
Bacillariophyta,86,PF14308.8,0.9885057471264368
Bacillariophyta,87,PF14497.8,1.0
Bacillariophyta,85,PF14543.8,0.9770114942528736
Bacillariophyta,86,PF14599.8,0.9885057471264368
Bacillariophyta,87,PF14681.8,1.0
Bacillariophyta,86,PF14748.8,0.9885057471264368
Bacillariophyta,87,PF14938.8,1.0
Bacillariophyta,86,PF16016.7,0.9885057471264368
Bacillariophyta,87,PF16036.7,1.0
Bacillariophyta,86,PF16113.7,0.9885057471264368
Bacillariophyta,84,PF16187.7,0.9655172413793104
Bacillariophyta,84,PF16203.7,0.9655172413793104
Bacillariophyta,84,PF16211.7,0.9655172413793104
Bacillariophyta,86,PF16212.7,0.9885057471264368
Bacillariophyta,84,PF16300.7,0.9655172413793104
Bacillariophyta,87,PF16363.7,1.0
Bacillariophyta,83,PF16491.7,0.9540229885057471
Bacillariophyta,85,PF16897.7,0.9770114942528736
Bacillariophyta,83,PF16909.7,0.9540229885057471
Bacillariophyta,83,PF17135.6,0.9540229885057471
Bacillariophyta,86,PF17432.4,0.9885057471264368
Bacillariophyta,84,PF17652.3,0.9655172413793104
Bacillariophyta,86,PF17759.3,0.9885057471264368
Bacillariophyta,83,PF17781.3,0.9540229885057471
Bacillariophyta,86,PF17784.3,0.9885057471264368
Bacillariophyta,87,PF17820.3,1.0
Bacillariophyta,84,PF17846.3,0.9655172413793104
Bacillariophyta,84,PF18004.3,0.9655172413793104
Bacillariophyta,83,PF18101.3,0.9540229885057471
Bacillariophyta,86,PF18150.3,0.9885057471264368
Bacillariophyta,84,PF18404.3,0.9655172413793104
Bacillariophyta,86,PF18599.3,0.9885057471264368
Bacillariophyta,87,PF18913.2,1.0
Bacillariophyta,86,PF18995.2,0.9885057471264368
Bacillariophyta,84,PF19326.1,0.9655172413793104
Bacillariophyta,85,PF19445.1,0.9770114942528736
Bacillariophyta,85,PF20133.1,0.9770114942528736
Bacillariophyta,84,PF20143.1,0.9655172413793104
Ciliophora,4,PF00004.31,1.0
Ciliophora,4,PF00005.29,1.0
Ciliophora,4,PF00006.27,1.0
Ciliophora,4,PF00009.29,1.0
Ciliophora,4,PF00012.22,1.0
Ciliophora,4,PF00013.31,1.0
Ciliophora,4,PF00022.21,1.0
Ciliophora,4,PF00023.32,1.0
Ciliophora,4,PF00025.23,1.0
Ciliophora,4,PF00026.25,1.0
Ciliophora,4,PF00027.31,1.0
Ciliophora,4,PF00036.34,1.0
Ciliophora,4,PF00043.27,1.0
Ciliophora,4,PF00056.25,1.0
Ciliophora,4,PF00069.27,1.0
Ciliophora,4,PF00071.24,1.0
Ciliophora,4,PF00072.26,1.0
Ciliophora,4,PF00076.24,1.0
Ciliophora,4,PF00083.26,1.0
Ciliophora,4,PF00085.22,1.0
Ciliophora,4,PF00091.27,1.0
Ciliophora,4,PF00097.27,1.0
Ciliophora,4,PF00098.25,1.0
Ciliophora,4,PF00102.29,1.0
Ciliophora,4,PF00106.27,1.0
Ciliophora,4,PF00108.25,1.0
Ciliophora,4,PF00112.25,1.0
Ciliophora,4,PF00113.24,1.0
Ciliophora,4,PF00118.26,1.0
Ciliophora,4,PF00122.22,1.0
Ciliophora,4,PF00125.26,1.0
Ciliophora,4,PF00128.26,1.0
Ciliophora,4,PF00133.24,1.0
Ciliophora,4,PF00134.25,1.0
Ciliophora,4,PF00137.23,1.0
Ciliophora,4,PF00149.30,1.0
Ciliophora,4,PF00150.20,1.0
Ciliophora,4,PF00152.22,1.0
Ciliophora,4,PF00153.29,1.0
Ciliophora,4,PF00155.23,1.0
Ciliophora,4,PF00160.23,1.0
Ciliophora,4,PF00162.21,1.0
Ciliophora,4,PF00164.27,1.0
Ciliophora,4,PF00171.24,1.0
Ciliophora,4,PF00173.30,1.0
Ciliophora,4,PF00176.25,1.0
Ciliophora,4,PF00179.28,1.0
Ciliophora,4,PF00180.22,1.0
Ciliophora,4,PF00183.20,1.0
Ciliophora,4,PF00189.22,1.0
Ciliophora,4,PF00194.23,1.0
Ciliophora,4,PF00198.25,1.0
Ciliophora,4,PF00199.21,1.0
Ciliophora,4,PF00202.23,1.0
Ciliophora,4,PF00208.23,1.0
Ciliophora,4,PF00209.20,1.0
Ciliophora,4,PF00211.22,1.0
Ciliophora,4,PF00224.23,1.0
Ciliophora,4,PF00225.25,1.0
Ciliophora,4,PF00226.33,1.0
Ciliophora,4,PF00227.28,1.0
Ciliophora,4,PF00230.22,1.0
Ciliophora,4,PF00231.21,1.0
Ciliophora,4,PF00233.21,1.0
Ciliophora,4,PF00238.21,1.0
Ciliophora,4,PF00240.25,1.0
Ciliophora,4,PF00241.22,1.0
Ciliophora,4,PF00244.22,1.0
Ciliophora,4,PF00246.26,1.0
Ciliophora,4,PF00248.23,1.0
Ciliophora,4,PF00252.20,1.0
Ciliophora,4,PF00254.30,1.0
Ciliophora,4,PF00258.27,1.0
Ciliophora,4,PF00266.21,1.0
Ciliophora,4,PF00270.31,1.0
Ciliophora,4,PF00271.33,1.0
Ciliophora,4,PF00274.21,1.0
Ciliophora,4,PF00276.22,1.0
Ciliophora,4,PF00285.23,1.0
Ciliophora,4,PF00291.27,1.0
Ciliophora,4,PF00293.30,1.0
Ciliophora,4,PF00294.26,1.0
Ciliophora,4,PF00297.24,1.0
Ciliophora,4,PF00300.24,1.0
Ciliophora,4,PF00318.22,1.0
Ciliophora,4,PF00328.24,1.0
Ciliophora,4,PF00330.22,1.0
Ciliophora,4,PF00343.22,1.0
Ciliophora,4,PF00344.22,1.0
Ciliophora,4,PF00347.25,1.0
Ciliophora,4,PF00351.23,1.0
Ciliophora,4,PF00355.28,1.0
Ciliophora,4,PF00364.24,1.0
Ciliophora,4,PF00365.22,1.0
Ciliophora,4,PF00378.22,1.0
Ciliophora,4,PF00384.24,1.0
Ciliophora,4,PF00400.34,1.0
Ciliophora,4,PF00406.24,1.0
Ciliophora,4,PF00410.21,1.0
Ciliophora,4,PF00411.21,1.0
Ciliophora,4,PF00416.24,1.0
Ciliophora,4,PF00439.27,1.0
Ciliophora,4,PF00441.26,1.0
Ciliophora,4,PF00443.31,1.0
Ciliophora,4,PF00450.24,1.0
Ciliophora,4,PF00454.29,1.0
Ciliophora,4,PF00462.26,1.0
Ciliophora,4,PF00464.21,1.0
Ciliophora,4,PF00481.23,1.0
Ciliophora,4,PF00485.20,1.0
Ciliophora,4,PF00487.26,1.0
Ciliophora,4,PF00488.23,1.0
Ciliophora,4,PF00493.25,1.0
Ciliophora,4,PF00498.28,1.0
Ciliophora,4,PF00501.30,1.0
Ciliophora,4,PF00514.25,1.0
Ciliophora,4,PF00515.30,1.0
Ciliophora,4,PF00520.33,1.0
Ciliophora,4,PF00535.28,1.0
Ciliophora,4,PF00557.26,1.0
Ciliophora,4,PF00561.22,1.0
Ciliophora,4,PF00562.30,1.0
Ciliophora,4,PF00566.20,1.0
Ciliophora,4,PF00569.19,1.0
Ciliophora,4,PF00573.24,1.0
Ciliophora,4,PF00579.27,1.0
Ciliophora,4,PF00581.22,1.0
Ciliophora,4,PF00583.27,1.0
Ciliophora,4,PF00612.29,1.0
Ciliophora,4,PF00622.30,1.0
Ciliophora,4,PF00628.31,1.0
Ciliophora,4,PF00632.27,1.0
Ciliophora,4,PF00635.28,1.0
Ciliophora,4,PF00637.22,1.0
Ciliophora,4,PF00644.22,1.0
Ciliophora,4,PF00648.23,1.0
Ciliophora,4,PF00650.22,1.0
Ciliophora,4,PF00664.25,1.0
Ciliophora,4,PF00675.22,1.0
Ciliophora,4,PF00676.22,1.0
Ciliophora,4,PF00689.23,1.0
Ciliophora,4,PF00702.28,1.0
Ciliophora,4,PF00709.23,1.0
Ciliophora,4,PF00719.21,1.0
Ciliophora,4,PF00733.23,1.0
Ciliophora,4,PF00735.20,1.0
Ciliophora,4,PF00749.23,1.0
Ciliophora,4,PF00750.21,1.0
Ciliophora,4,PF00753.29,1.0
Ciliophora,4,PF00782.22,1.0
Ciliophora,4,PF00789.22,1.0
Ciliophora,4,PF00790.21,1.0
Ciliophora,4,PF00808.25,1.0
Ciliophora,4,PF00810.20,1.0
Ciliophora,4,PF00814.27,1.0
Ciliophora,4,PF00827.19,1.0
Ciliophora,4,PF00828.21,1.0
Ciliophora,4,PF00831.25,1.0
Ciliophora,4,PF00833.20,1.0
Ciliophora,4,PF00850.21,1.0
