lineage,n_species,pfam_id,frequency
Bacillariophyta,82,PF03167,0.953488372093023
Bacillariophyta,85,PF03171,0.988372093023256
Bacillariophyta,85,PF03178,0.988372093023256
Bacillariophyta,84,PF03188,0.976744186046512
Bacillariophyta,85,PF03208,0.988372093023256
Bacillariophyta,86,PF03219,1
Bacillariophyta,83,PF03222,0.965116279069767
Bacillariophyta,83,PF03223,0.965116279069767
Bacillariophyta,82,PF03226,0.953488372093023
Bacillariophyta,84,PF03248,0.976744186046512
Bacillariophyta,82,PF03291,0.953488372093023
Bacillariophyta,82,PF03332,0.953488372093023
Bacillariophyta,82,PF03343,0.953488372093023
Bacillariophyta,86,PF03348,1
Bacillariophyta,86,PF03357,1
Bacillariophyta,86,PF03364,1
Bacillariophyta,83,PF03371,0.965116279069767
Bacillariophyta,86,PF03372,1
Bacillariophyta,85,PF03381,0.988372093023256
Bacillariophyta,84,PF03399,0.976744186046512
Bacillariophyta,82,PF03403,0.953488372093023
Bacillariophyta,85,PF03405,0.988372093023256
Bacillariophyta,85,PF03407,0.988372093023256
Bacillariophyta,82,PF03416,0.953488372093023
Bacillariophyta,83,PF03435,0.965116279069767
Bacillariophyta,85,PF03441,0.988372093023256
Bacillariophyta,86,PF03446,1
Bacillariophyta,86,PF03457,1
Bacillariophyta,83,PF03462,0.965116279069767
Bacillariophyta,82,PF03464,0.953488372093023
Bacillariophyta,85,PF03473,0.988372093023256
Bacillariophyta,83,PF03556,0.965116279069767
Bacillariophyta,84,PF03567,0.976744186046512
Bacillariophyta,85,PF03572,0.988372093023256
Bacillariophyta,85,PF03600,0.988372093023256
Bacillariophyta,86,PF03619,1
Bacillariophyta,85,PF03635,0.988372093023256
Bacillariophyta,83,PF03643,0.965116279069767
Bacillariophyta,84,PF03690,0.976744186046512
Bacillariophyta,82,PF03721,0.953488372093023
Bacillariophyta,82,PF03737,0.953488372093023
Bacillariophyta,86,PF03741,1
Bacillariophyta,83,PF03781,0.965116279069767
Bacillariophyta,86,PF03798,1
Bacillariophyta,82,PF03807,0.953488372093023
Bacillariophyta,82,PF03828,0.953488372093023
Bacillariophyta,83,PF03839,0.965116279069767
Bacillariophyta,86,PF03842,1
Bacillariophyta,82,PF03850,0.953488372093023
Bacillariophyta,84,PF03881,0.976744186046512
Bacillariophyta,84,PF03901,0.976744186046512
Bacillariophyta,84,PF03917,0.976744186046512
Bacillariophyta,84,PF03931,0.976744186046512
Bacillariophyta,84,PF03935,0.976744186046512
Bacillariophyta,85,PF03946,0.988372093023256
Bacillariophyta,83,PF03947,0.965116279069767
Bacillariophyta,84,PF03949,0.976744186046512
Bacillariophyta,86,PF03959,1
Bacillariophyta,84,PF03969,0.976744186046512
Bacillariophyta,83,PF03971,0.965116279069767
Bacillariophyta,85,PF03982,0.988372093023256
Bacillariophyta,82,PF03985,0.953488372093023
Bacillariophyta,82,PF03987,0.953488372093023
Bacillariophyta,85,PF03992,0.988372093023256
Bacillariophyta,85,PF03997,0.988372093023256
Bacillariophyta,85,PF04012,0.988372093023256
Bacillariophyta,83,PF04042,0.965116279069767
Bacillariophyta,86,PF04051,1
Bacillariophyta,83,PF04053,0.965116279069767
Bacillariophyta,86,PF04054,1
Bacillariophyta,85,PF04055,0.988372093023256
Bacillariophyta,82,PF04059,0.953488372093023
Bacillariophyta,82,PF04072,0.953488372093023
Bacillariophyta,82,PF04078,0.953488372093023
Bacillariophyta,82,PF04097,0.953488372093023
Bacillariophyta,83,PF04101,0.965116279069767
Bacillariophyta,83,PF04109,0.965116279069767
Bacillariophyta,83,PF04111,0.965116279069767
Bacillariophyta,86,PF04116,1
Bacillariophyta,86,PF04117,1
Bacillariophyta,84,PF04134,0.976744186046512
Bacillariophyta,85,PF04137,0.988372093023256
Bacillariophyta,82,PF04140,0.953488372093023
Bacillariophyta,86,PF04142,1
Bacillariophyta,83,PF04145,0.965116279069767
Bacillariophyta,85,PF04153,0.988372093023256
Bacillariophyta,84,PF04157,0.976744186046512
Bacillariophyta,85,PF04172,0.988372093023256
Bacillariophyta,82,PF04177,0.953488372093023
Bacillariophyta,86,PF04178,1
Bacillariophyta,83,PF04190,0.965116279069767
Bacillariophyta,86,PF04193,1
Bacillariophyta,82,PF04194,0.953488372093023
Bacillariophyta,86,PF04258,1
Bacillariophyta,85,PF04278,0.988372093023256
Bacillariophyta,85,PF04280,0.988372093023256
Bacillariophyta,86,PF04321,1
Bacillariophyta,82,PF04359,0.953488372093023
Bacillariophyta,85,PF04366,0.988372093023256
Bacillariophyta,86,PF04379,1
Bacillariophyta,83,PF04387,0.965116279069767
Bacillariophyta,82,PF04399,0.953488372093023
Bacillariophyta,85,PF04403,0.988372093023256
Bacillariophyta,83,PF04408,0.965116279069767
Bacillariophyta,83,PF04417,0.965116279069767
Bacillariophyta,84,PF04427,0.976744186046512
Bacillariophyta,83,PF04452,0.965116279069767
Bacillariophyta,85,PF04488,0.988372093023256
Bacillariophyta,86,PF04511,1
Bacillariophyta,86,PF04515,1
Bacillariophyta,86,PF04536,1
Bacillariophyta,84,PF04542,0.976744186046512
Bacillariophyta,85,PF04547,0.988372093023256
Bacillariophyta,84,PF04551,0.976744186046512
Bacillariophyta,85,PF04564,0.988372093023256
Bacillariophyta,84,PF04628,0.976744186046512
Bacillariophyta,82,PF04716,0.953488372093023
Bacillariophyta,82,PF04733,0.953488372093023
Bacillariophyta,85,PF04749,0.988372093023256
Bacillariophyta,85,PF04755,0.988372093023256
Bacillariophyta,85,PF04777,0.988372093023256
Bacillariophyta,84,PF04791,0.976744186046512
Bacillariophyta,83,PF04811,0.965116279069767
Bacillariophyta,84,PF04832,0.976744186046512
Bacillariophyta,82,PF04857,0.953488372093023
Bacillariophyta,82,PF04884,0.953488372093023
Bacillariophyta,83,PF04886,0.965116279069767
Bacillariophyta,84,PF04889,0.976744186046512
Bacillariophyta,83,PF04893,0.965116279069767
Bacillariophyta,83,PF04912,0.965116279069767
Bacillariophyta,82,PF04928,0.953488372093023
Bacillariophyta,86,PF04930,1
Bacillariophyta,86,PF04969,1
Bacillariophyta,83,PF04981,0.965116279069767
Bacillariophyta,86,PF04998,1
Bacillariophyta,83,PF05002,0.965116279069767
Bacillariophyta,86,PF05023,1
Bacillariophyta,83,PF05046,0.965116279069767
Bacillariophyta,85,PF05050,0.988372093023256
Bacillariophyta,84,PF05057,0.976744186046512
Bacillariophyta,83,PF05071,0.965116279069767
Bacillariophyta,86,PF05091,1
Bacillariophyta,85,PF05096,0.988372093023256
Bacillariophyta,85,PF05118,0.988372093023256
Bacillariophyta,82,PF05180,0.953488372093023
Bacillariophyta,84,PF05187,0.976744186046512
Bacillariophyta,86,PF05193,1
Bacillariophyta,83,PF05208,0.965116279069767
Bacillariophyta,84,PF05216,0.976744186046512
Bacillariophyta,86,PF05221,1
Bacillariophyta,84,PF05277,0.976744186046512
Bacillariophyta,83,PF05291,0.965116279069767
Bacillariophyta,82,PF05346,0.953488372093023
Bacillariophyta,86,PF05347,1
Bacillariophyta,85,PF05362,0.988372093023256
Bacillariophyta,82,PF05368,0.953488372093023
Bacillariophyta,82,PF05405,0.953488372093023
Bacillariophyta,84,PF05470,0.976744186046512
Bacillariophyta,86,PF05542,1
Bacillariophyta,82,PF05548,0.953488372093023
Bacillariophyta,85,PF05577,0.988372093023256
Bacillariophyta,86,PF05631,1
Bacillariophyta,84,PF05670,0.976744186046512
Bacillariophyta,85,PF05686,0.988372093023256
Bacillariophyta,84,PF05697,0.976744186046512
Bacillariophyta,82,PF05711,0.953488372093023
Bacillariophyta,86,PF05721,1
Bacillariophyta,85,PF05724,0.988372093023256
Bacillariophyta,86,PF05739,1
Bacillariophyta,86,PF05761,1
Bacillariophyta,84,PF05773,0.976744186046512
Bacillariophyta,84,PF05903,0.976744186046512
Bacillariophyta,85,PF05996,0.988372093023256
Bacillariophyta,83,PF06026,0.965116279069767
Bacillariophyta,84,PF06027,0.976744186046512
Bacillariophyta,84,PF06068,0.976744186046512
Bacillariophyta,85,PF06071,0.988372093023256
Bacillariophyta,86,PF06079,1
Bacillariophyta,85,PF06201,0.988372093023256
Bacillariophyta,85,PF06203,0.988372093023256
Bacillariophyta,85,PF06325,0.988372093023256
Bacillariophyta,85,PF06414,0.988372093023256
Bacillariophyta,82,PF06419,0.953488372093023
Bacillariophyta,83,PF06426,0.965116279069767
Bacillariophyta,82,PF06437,0.953488372093023
Bacillariophyta,84,PF06514,0.976744186046512
Bacillariophyta,84,PF06602,0.976744186046512
Bacillariophyta,83,PF06644,0.965116279069767
Bacillariophyta,82,PF06658,0.953488372093023
Bacillariophyta,83,PF06703,0.965116279069767
Bacillariophyta,82,PF06728,0.953488372093023
Bacillariophyta,82,PF06772,0.953488372093023
Bacillariophyta,84,PF06814,0.976744186046512
Bacillariophyta,82,PF06858,0.953488372093023
Bacillariophyta,84,PF06916,0.976744186046512
Bacillariophyta,84,PF06925,0.976744186046512
Bacillariophyta,85,PF06966,0.988372093023256
Bacillariophyta,83,PF06968,0.965116279069767
Bacillariophyta,84,PF06974,0.976744186046512
Bacillariophyta,86,PF07002,1
Bacillariophyta,82,PF07019,0.953488372093023
Bacillariophyta,83,PF07039,0.965116279069767
Bacillariophyta,86,PF07059,1
Bacillariophyta,86,PF07082,1
Bacillariophyta,85,PF07137,0.988372093023256
Bacillariophyta,83,PF07200,0.965116279069767
Bacillariophyta,83,PF07209,0.965116279069767
Bacillariophyta,84,PF07386,0.976744186046512
Bacillariophyta,85,PF07466,0.988372093023256
Bacillariophyta,85,PF07479,0.988372093023256
Bacillariophyta,83,PF07491,0.965116279069767
Bacillariophyta,85,PF07496,0.988372093023256
Bacillariophyta,86,PF07534,1
Bacillariophyta,83,PF07683,0.965116279069767
Bacillariophyta,86,PF07690,1
Bacillariophyta,86,PF07714,1
Bacillariophyta,85,PF07716,0.988372093023256
Bacillariophyta,85,PF07717,0.988372093023256
Bacillariophyta,85,PF07719,0.988372093023256
Bacillariophyta,85,PF07724,0.988372093023256
Bacillariophyta,83,PF07738,0.965116279069767
Bacillariophyta,85,PF07766,0.988372093023256
Bacillariophyta,84,PF07774,0.976744186046512
Bacillariophyta,84,PF07779,0.976744186046512
Bacillariophyta,83,PF07819,0.965116279069767
Bacillariophyta,86,PF07857,1
Bacillariophyta,85,PF07859,0.988372093023256
Bacillariophyta,83,PF07884,0.965116279069767
Bacillariophyta,85,PF07885,0.988372093023256
Bacillariophyta,85,PF07933,0.988372093023256
Bacillariophyta,84,PF07942,0.976744186046512
Bacillariophyta,85,PF07970,0.988372093023256
Bacillariophyta,82,PF07986,0.953488372093023
Bacillariophyta,86,PF07992,1
Bacillariophyta,85,PF08007,0.988372093023256
Bacillariophyta,82,PF08022,0.953488372093023
Bacillariophyta,82,PF08030,0.953488372093023
Bacillariophyta,84,PF08123,0.976744186046512
Bacillariophyta,84,PF08148,0.976744186046512
Bacillariophyta,83,PF08172,0.965116279069767
Bacillariophyta,84,PF08214,0.976744186046512
Bacillariophyta,86,PF08238,1
Bacillariophyta,84,PF08240,0.976744186046512
Bacillariophyta,86,PF08241,1
Bacillariophyta,85,PF08325,0.988372093023256
Bacillariophyta,82,PF08332,0.953488372093023
Bacillariophyta,85,PF08367,0.988372093023256
Bacillariophyta,83,PF08373,0.965116279069767
Bacillariophyta,83,PF08375,0.965116279069767
Bacillariophyta,82,PF08392,0.953488372093023
Bacillariophyta,85,PF08423,0.988372093023256
Bacillariophyta,82,PF08442,0.953488372093023
Bacillariophyta,86,PF08449,1
Bacillariophyta,84,PF08507,0.976744186046512
Bacillariophyta,82,PF08512,0.953488372093023
Bacillariophyta,86,PF08534,1
Bacillariophyta,84,PF08542,0.976744186046512
Bacillariophyta,83,PF08544,0.965116279069767
Bacillariophyta,86,PF08547,1
Bacillariophyta,85,PF08588,0.988372093023256
Bacillariophyta,83,PF08613,0.965116279069767
Bacillariophyta,84,PF08623,0.976744186046512
Bacillariophyta,84,PF08637,0.976744186046512
Bacillariophyta,82,PF08646,0.953488372093023
Bacillariophyta,83,PF08660,0.965116279069767
Bacillariophyta,84,PF08662,0.976744186046512
Bacillariophyta,82,PF08676,0.953488372093023
Bacillariophyta,83,PF08711,0.965116279069767
Bacillariophyta,84,PF08718,0.976744186046512
Bacillariophyta,84,PF08743,0.976744186046512
Bacillariophyta,82,PF08752,0.953488372093023
Bacillariophyta,85,PF08767,0.988372093023256
Bacillariophyta,82,PF08856,0.953488372093023
Bacillariophyta,85,PF09173,0.988372093023256
Bacillariophyta,83,PF09174,0.965116279069767
Bacillariophyta,83,PF09229,0.965116279069767
Bacillariophyta,86,PF09258,1
Bacillariophyta,86,PF09273,1
Bacillariophyta,82,PF09317,0.953488372093023
Bacillariophyta,84,PF09325,0.976744186046512
Bacillariophyta,84,PF09334,0.976744186046512
Bacillariophyta,85,PF09335,0.988372093023256
Bacillariophyta,86,PF09353,1
Bacillariophyta,86,PF09409,1
Bacillariophyta,82,PF09423,0.953488372093023
Bacillariophyta,84,PF09445,0.976744186046512
Bacillariophyta,83,PF09585,0.965116279069767
Bacillariophyta,84,PF09668,0.976744186046512
Bacillariophyta,83,PF09731,0.965116279069767
Bacillariophyta,83,PF09742,0.965116279069767
Bacillariophyta,84,PF09768,0.976744186046512
Bacillariophyta,84,PF09818,0.976744186046512
Bacillariophyta,83,PF09834,0.965116279069767
Bacillariophyta,84,PF10032,0.976744186046512
Bacillariophyta,85,PF10075,0.988372093023256
Bacillariophyta,84,PF10152,0.976744186046512
Bacillariophyta,85,PF10184,0.988372093023256
Bacillariophyta,85,PF10250,0.988372093023256
Bacillariophyta,82,PF10255,0.953488372093023
Bacillariophyta,85,PF10282,0.988372093023256
Bacillariophyta,86,PF10294,1
Bacillariophyta,82,PF10354,0.953488372093023
Bacillariophyta,84,PF10408,0.976744186046512
Bacillariophyta,85,PF10436,0.988372093023256
Bacillariophyta,85,PF10502,0.988372093023256
Bacillariophyta,85,PF10602,0.988372093023256
Bacillariophyta,86,PF10609,1
Bacillariophyta,82,PF10712,0.953488372093023
Bacillariophyta,85,PF11264,0.988372093023256
Bacillariophyta,85,PF11317,0.988372093023256
Bacillariophyta,85,PF11397,0.988372093023256
Bacillariophyta,85,PF11698,0.988372093023256
Bacillariophyta,85,PF11700,0.988372093023256
Bacillariophyta,85,PF11976,0.988372093023256
Bacillariophyta,82,PF11998,0.953488372093023
Bacillariophyta,83,PF12014,0.965116279069767
Bacillariophyta,86,PF12146,1
Bacillariophyta,83,PF12295,0.965116279069767
Bacillariophyta,85,PF12352,0.988372093023256
Bacillariophyta,83,PF12368,0.965116279069767
Bacillariophyta,82,PF12437,0.953488372093023
Bacillariophyta,83,PF12569,0.965116279069767
Bacillariophyta,85,PF12678,0.988372093023256
Bacillariophyta,85,PF12689,0.988372093023256
Bacillariophyta,85,PF12697,0.988372093023256
Bacillariophyta,83,PF12706,0.965116279069767
Bacillariophyta,86,PF12796,1
Bacillariophyta,83,PF12799,0.965116279069767
Bacillariophyta,84,PF12832,0.976744186046512
Bacillariophyta,83,PF12850,0.965116279069767
Bacillariophyta,82,PF12874,0.953488372093023
Bacillariophyta,85,PF12906,0.988372093023256
Bacillariophyta,82,PF12907,0.953488372093023
Bacillariophyta,82,PF12937,0.953488372093023
Bacillariophyta,86,PF13012,1
Bacillariophyta,84,PF13015,0.976744186046512
Bacillariophyta,86,PF13041,1
Bacillariophyta,85,PF13085,0.988372093023256
Bacillariophyta,84,PF13086,0.976744186046512
Bacillariophyta,85,PF13087,0.988372093023256
Bacillariophyta,86,PF13181,1
Bacillariophyta,86,PF13202,1
Bacillariophyta,85,PF13225,0.988372093023256
Bacillariophyta,83,PF13229,0.965116279069767
Bacillariophyta,84,PF13230,0.976744186046512
Bacillariophyta,86,PF13242,1
Bacillariophyta,84,PF13307,0.976744186046512
Bacillariophyta,82,PF13326,0.953488372093023
Bacillariophyta,84,PF13344,0.976744186046512
Bacillariophyta,85,PF13350,0.988372093023256
Bacillariophyta,85,PF13365,0.988372093023256
Bacillariophyta,83,PF13367,0.965116279069767
Bacillariophyta,84,PF13370,0.976744186046512
Bacillariophyta,83,PF13374,0.965116279069767
Bacillariophyta,82,PF13380,0.953488372093023
Bacillariophyta,85,PF13383,0.988372093023256
Bacillariophyta,83,PF13393,0.965116279069767
Bacillariophyta,83,PF13398,0.965116279069767
Bacillariophyta,85,PF13409,0.988372093023256
Bacillariophyta,86,PF13410,1
Bacillariophyta,85,PF13417,0.988372093023256
Bacillariophyta,82,PF13418,0.953488372093023
Bacillariophyta,86,PF13419,1
Bacillariophyta,86,PF13424,1
Bacillariophyta,86,PF13426,1
Bacillariophyta,82,PF13432,0.953488372093023
Bacillariophyta,84,PF13445,0.976744186046512
Bacillariophyta,84,PF13450,0.976744186046512
Bacillariophyta,86,PF13460,1
Bacillariophyta,85,PF13469,0.988372093023256
Bacillariophyta,86,PF13472,1
Bacillariophyta,85,PF13489,0.988372093023256
Bacillariophyta,86,PF13499,1
Bacillariophyta,85,PF13500,0.988372093023256
Bacillariophyta,85,PF13507,0.988372093023256
Bacillariophyta,86,PF13516,1
Bacillariophyta,85,PF13519,0.988372093023256
Bacillariophyta,85,PF13520,0.988372093023256
Bacillariophyta,85,PF13532,0.988372093023256
Bacillariophyta,86,PF13561,1
Bacillariophyta,86,PF13593,1
Bacillariophyta,86,PF13602,1
Bacillariophyta,83,PF13606,0.965116279069767
Bacillariophyta,85,PF13621,0.988372093023256
Bacillariophyta,86,PF13637,1
Bacillariophyta,86,PF13639,1
Bacillariophyta,86,PF13640,1
Bacillariophyta,85,PF13649,0.988372093023256
Bacillariophyta,85,PF13656,0.988372093023256
Bacillariophyta,82,PF13679,0.953488372093023
Bacillariophyta,83,PF13692,0.965116279069767
Bacillariophyta,85,PF13740,0.988372093023256
Bacillariophyta,82,PF13764,0.953488372093023
Bacillariophyta,84,PF13793,0.976744186046512
Bacillariophyta,86,PF13812,1
Bacillariophyta,84,PF13813,0.976744186046512
Bacillariophyta,83,PF13844,0.965116279069767
Bacillariophyta,84,PF13847,0.976744186046512
Bacillariophyta,86,PF13855,1
Bacillariophyta,86,PF13857,1
Bacillariophyta,85,PF13883,0.988372093023256
Bacillariophyta,83,PF13896,0.965116279069767
Bacillariophyta,85,PF13905,0.988372093023256
Bacillariophyta,86,PF13911,1
Bacillariophyta,85,PF13920,0.988372093023256
Bacillariophyta,83,PF13923,0.965116279069767
Bacillariophyta,82,PF14023,0.953488372093023
Bacillariophyta,83,PF14226,0.965116279069767
Bacillariophyta,85,PF14234,0.988372093023256
Bacillariophyta,82,PF14249,0.953488372093023
Bacillariophyta,85,PF14308,0.988372093023256
Bacillariophyta,82,PF14312,0.953488372093023
Bacillariophyta,86,PF14497,1
Bacillariophyta,84,PF14543,0.976744186046512
Bacillariophyta,85,PF14599,0.988372093023256
Bacillariophyta,86,PF14681,1
Bacillariophyta,85,PF14748,0.988372093023256
Bacillariophyta,86,PF14938,1
Bacillariophyta,85,PF16016,0.988372093023256
Bacillariophyta,86,PF16036,1
Bacillariophyta,85,PF16113,0.988372093023256
Bacillariophyta,83,PF16187,0.965116279069767
Bacillariophyta,83,PF16203,0.965116279069767
Bacillariophyta,83,PF16211,0.965116279069767
Bacillariophyta,85,PF16212,0.988372093023256
Bacillariophyta,83,PF16300,0.965116279069767
Bacillariophyta,86,PF16363,1
Bacillariophyta,82,PF16491,0.953488372093023
Bacillariophyta,84,PF16897,0.976744186046512
Bacillariophyta,82,PF16909,0.953488372093023
Bacillariophyta,82,PF17135,0.953488372093023
Bacillariophyta,85,PF17432,0.988372093023256
Bacillariophyta,83,PF17652,0.965116279069767
Bacillariophyta,85,PF17759,0.988372093023256
Bacillariophyta,82,PF17781,0.953488372093023
Bacillariophyta,85,PF17784,0.988372093023256
Bacillariophyta,86,PF17820,1
Bacillariophyta,83,PF17846,0.965116279069767
Bacillariophyta,83,PF18004,0.965116279069767
Bacillariophyta,82,PF18101,0.953488372093023
Bacillariophyta,85,PF18150,0.988372093023256
Bacillariophyta,83,PF18404,0.965116279069767
Bacillariophyta,85,PF18599,0.988372093023256
Bacillariophyta,86,PF18913,1
Bacillariophyta,85,PF18995,0.988372093023256
Bacillariophyta,83,PF19326,0.965116279069767
Bacillariophyta,83,PF19445,0.965116279069767
Bacillariophyta,84,PF20133,0.976744186046512
Bacillariophyta,83,PF20143,0.965116279069767
Ochrophyta,46,PF00004,1
Ochrophyta,46,PF00005,1
Ochrophyta,46,PF00006,1
Ochrophyta,46,PF00009,1
Ochrophyta,46,PF00012,1
Ochrophyta,46,PF00013,1
Ochrophyta,46,PF00022,1
Ochrophyta,46,PF00023,1
Ochrophyta,46,PF00025,1
Ochrophyta,46,PF00026,1
Ochrophyta,45,PF00027,0.978260869565217
Ochrophyta,44,PF00034,0.956521739130435
Ochrophyta,46,PF00036,1
Ochrophyta,44,PF00037,0.956521739130435
Ochrophyta,46,PF00063,1
Ochrophyta,46,PF00067,1
Ochrophyta,46,PF00069,1
Ochrophyta,46,PF00071,1
Ochrophyta,46,PF00072,1
Ochrophyta,46,PF00076,1
Ochrophyta,44,PF00080,0.956521739130435
Ochrophyta,45,PF00082,0.978260869565217
Ochrophyta,46,PF00083,1
Ochrophyta,46,PF00085,1
Ochrophyta,46,PF00091,1
Ochrophyta,45,PF00097,0.978260869565217
Ochrophyta,45,PF00098,0.978260869565217
Ochrophyta,46,PF00106,1
Ochrophyta,46,PF00107,1
Ochrophyta,46,PF00108,1
Ochrophyta,46,PF00109,1
Ochrophyta,46,PF00111,1
Ochrophyta,46,PF00112,1
Ochrophyta,45,PF00113,0.978260869565217
Ochrophyta,46,PF00117,1
Ochrophyta,46,PF00118,1
Ochrophyta,46,PF00121,1
Ochrophyta,46,PF00122,1
Ochrophyta,46,PF00125,1
Ochrophyta,46,PF00133,1
Ochrophyta,46,PF00134,1
Ochrophyta,44,PF00135,0.956521739130435
